,1Salon,Area util_s1,Bloque_s1,Capacidad_s1,Ext_s1,Fijo/Movil_s1,Movil Express_s1,Tipo Mobiliario_s1
1525,C_206,"43,2",C,22.0,nan,Movil,si,"Silla móvil, mesa móvil"
1526,W_502,"55,0",W,24.0,5018.0,Fijo,Si,Silla móvil y mesa fija
1527,Z_212,"52,5",Z,30.0,nan,Movil,No,"Silla móvil, mesa móvil"
1528,C_206,"43,2",C,22.0,nan,Movil,si,"Silla móvil, mesa móvil"
1529,C_211,"42,2",C,22.0,nan,Movil,si,"Silla móvil, mesa móvil"
1530,W_503,"54,8",W,24.0,5019.0,Fijo,Si,Silla móvil y mesa fija
1531,C_211,"42,2",C,22.0,nan,Movil,si,"Silla móvil, mesa móvil"
1532,W_502,"55,0",W,24.0,5018.0,Fijo,Si,Silla móvil y mesa fija
1533,C_210,"42,6",C,22.0,nan,Movil,si,"Silla móvil, mesa móvil"
1534,,,,,,,,
1535,,,,,,,,
1536,,,,,,,,
1537,,,,,,,,
1538,,,,,,,,
1539,,,,,,,,
1540,,,,,,,,
1541,,,,,,,,
1542,,,,,,,,
1543,,,,,,,,
1544,,,,,,,,
1545,,,,,,,,
1546,,,,,,,,
1547,,,,,,,,
1548,,,,,,,,
1549,,,,,,,,
1550,,,,,,,,
1551,,,,,,,,
1552,,,,,,,,
1553,,,,,,,,
1554,,,,,,,,
1555,,,,,,,,
1556,,,,,,,,
1557,,,,,,,,
1558,,,,,,,,
1559,,,,,,,,
1560,,,,,,,,
1561,,,,,,,,
1562,C_104,"130,8",C,100.0,nan,Fijo,si,Silla móvil y mesa fija
1563,AU_302,"37,0",Au,31.0,5620.0,Movil,No,Pupitre universitario
1564,Z_102,"43,0",Z,37.0,nan,Movil,No,Pupitre universitario
1565,ML_515,"114,9",ML,44.0,1628.0,Movil,Si,"Silla móvil, mesa móvil"
1566,AU_305,"29,4",Au,29.0,5623.0,Movil,No,Pupitre universitario
1567,C_205,"42,6",C,22.0,nan,Movil,si,"Silla móvil, mesa móvil"
1568,,,,,,,,
1569,,,,,,,,
1570,,,,,,,,
1571,,,,,,,,
1572,,,,,,,,
1573,B_202,"154,6",B,110.0,1440.0,Fijo,No,Silla móvil y mesa fija
1574,B_202,"154,6",B,110.0,1440.0,Fijo,No,Silla móvil y mesa fija
1575,B_202,"154,6",B,110.0,1440.0,Fijo,No,Silla móvil y mesa fija
1576,B_202,"154,6",B,110.0,1440.0,Fijo,No,Silla móvil y mesa fija
1577,B_202,"154,6",B,110.0,1440.0,Fijo,No,Silla móvil y mesa fija
1578,B_202,"154,6",B,110.0,1440.0,Fijo,No,Silla móvil y mesa fija
1579,B_202,"154,6",B,110.0,1440.0,Fijo,No,Silla móvil y mesa fija
1580,B_202,"154,6",B,110.0,1440.0,Fijo,No,Silla móvil y mesa fija
1581,ML_603,"165,6",ML,117.0,1626.0,Fijo,Si,Silla móvil y mesa fija
1582,SD_805,"233,1",Sd,135.0,1119.0,Fijo,Si,Silla móvil y mesa fija
1583,W_203,"54,8",W,24.0,5006.0,Fijo,Si,Silla móvil y mesa fija
1584,O_100,"38,2",O,24.0,5255.0,Movil,No,Pupitre universitario
1585,W_501,"55,0",W,24.0,5017.0,Fijo,Si,Silla móvil y mesa fija
1586,PU_100,"32,9",Pu,28.0,nan,Movil,No,Pupitre universitario
1587,AU_304,"37,1",Au,28.0,5622.0,Movil,No,Pupitre universitario
1588,S1_002,"50,5",S1,24.0,nan,Movil,No,"Silla móvil, mesa móvil"
1589,C_212,"42,8",C,22.0,nan,Movil,si,"Silla móvil, mesa móvil"
1590,C_106,"42,3",C,22.0,nan,Movil,si,"Silla móvil, mesa móvil"
1591,W_502,"55,0",W,24.0,5018.0,Fijo,Si,Silla móvil y mesa fija
1592,S1_002,"50,5",S1,24.0,nan,Movil,No,"Silla móvil, mesa móvil"
1593,C_212,"42,8",C,22.0,nan,Movil,si,"Silla móvil, mesa móvil"
1594,C_212,"42,8",C,22.0,nan,Movil,si,"Silla móvil, mesa móvil"
1595,SD_202,"58,8",Sd,26.0,nan,Movil,Si,"Silla móvil, mesa móvil"
1596,O_405,"60,9",O,44.0,5271.0,Fijo,No,Silla móvil y mesa fija
1597,C_106,"42,3",C,22.0,nan,Movil,si,"Silla móvil, mesa móvil"
1598,C_107,"42,9",C,22.0,nan,Movil,si,"Silla móvil, mesa móvil"
1599,W_502,"55,0",W,24.0,5018.0,Fijo,Si,Silla móvil y mesa fija
1600,C_107,"42,9",C,22.0,nan,Movil,si,"Silla móvil, mesa móvil"
1601,C_107,"42,9",C,22.0,nan,Movil,si,"Silla móvil, mesa móvil"
1602,SD_203,"58,8",Sd,26.0,nan,Movil,Si,"Silla móvil, mesa móvil"
1603,SD_202,"58,8",Sd,26.0,nan,Movil,Si,"Silla móvil, mesa móvil"
1604,C_205,"42,6",C,22.0,nan,Movil,si,"Silla móvil, mesa móvil"
1605,C_108,"40,2",C,22.0,nan,Movil,si,"Silla móvil, mesa móvil"
1606,SD_204,"58,8",Sd,26.0,nan,Movil,Si,"Silla móvil, mesa móvil"
1607,O_100,"38,2",O,24.0,5255.0,Movil,No,Pupitre universitario
1608,C_211,"42,2",C,22.0,nan,Movil,si,"Silla móvil, mesa móvil"
1609,C_107,"42,9",C,22.0,nan,Movil,si,"Silla móvil, mesa móvil"
1610,S1_001,"50,6",S1,24.0,nan,Movil,No,"Silla móvil, mesa móvil"
1611,AU_309,"42,5",Au,28.0,5627.0,Movil,Si,"Silla móvil, mesa móvil"
1612,C_106,"42,3",C,22.0,nan,Movil,si,"Silla móvil, mesa móvil"
1613,C_107,"42,9",C,22.0,nan,Movil,si,"Silla móvil, mesa móvil"
1614,AU_308,"45,8",Au,30.0,5626.0,Movil,Si,"Silla móvil, mesa móvil"
1615,Z_203,"72,0",Z,40.0,nan,Movil,No,"Silla móvil, mesa móvil"
1616,C_211,"42,2",C,22.0,nan,Movil,si,"Silla móvil, mesa móvil"
1617,S1_001,"50,6",S1,24.0,nan,Movil,No,"Silla móvil, mesa móvil"
1618,O_304,"64,2",O,56.0,5264.0,Fijo,No,Silla móvil y mesa fija
1619,Z_103,"40,1",Z,35.0,nan,Movil,No,Pupitre universitario
1620,C_108,"40,2",C,22.0,nan,Movil,si,"Silla móvil, mesa móvil"
1621,,,,,,,,
1622,,,,,,,,
1623,,,,,,,,
1624,,,,,,,,
1625,,,,,,,,
1626,,,,,,,,
1627,,,,,,,,
1628,,,,,,,,
1629,,,,,,,,
1630,,,,,,,,
1631,,,,,,,,
1632,,,,,,,,
1633,,,,,,,,
1634,,,,,,,,
1635,,,,,,,,
1636,,,,,,,,
1637,,,,,,,,
1638,,,,,,,,
1639,,,,,,,,
1640,,,,,,,,
1641,,,,,,,,
1642,,,,,,,,
1643,,,,,,,,
1644,,,,,,,,
1645,,,,,,,,
1646,,,,,,,,
1647,,,,,,,,
1648,O_102,"94,0",O,121.0,5251.0,Fijo,No,Silla y superficie abatible fijas
1649,Q_308,"44,5",Q,27.0,1456.0,Fijo,SI,Silla móvil y mesa fija
1650,SD_205,"58,8",Sd,26.0,nan,Movil,Si,"Silla móvil, mesa móvil"
1651,AU_310,"31,0",Au,27.0,5628.0,Movil,No,Pupitre universitario
1652,SD_204,"58,8",Sd,26.0,nan,Movil,Si,"Silla móvil, mesa móvil"
1653,,,,,,,,
1654,,,,,,,,
1655,,,,,,,,
1656,ML_604,"125,7",ML,81.0,1616.0,Fijo,Si,Silla móvil y mesa fija
1657,AU_301,"29,4",Au,29.0,5619.0,Movil,No,Pupitre universitario
1658,O_304,"64,2",O,56.0,5264.0,Fijo,No,Silla móvil y mesa fija
1659,AU_305,"29,4",Au,29.0,5623.0,Movil,No,Pupitre universitario
1660,,,,,,,,
1661,,,,,,,,
1662,SD_805,"233,1",Sd,135.0,1119.0,Fijo,Si,Silla móvil y mesa fija
1663,O_101,"94,0",O,121.0,5250.0,Fijo,No,Silla y superficie abatible fijas
1664,O_103,"94,0",O,121.0,5252.0,Fijo,No,Silla y superficie abatible fijas
1665,O_102,"94,0",O,121.0,5251.0,Fijo,No,Silla y superficie abatible fijas
1666,O_103,"94,0",O,121.0,5252.0,Fijo,No,Silla y superficie abatible fijas
1667,R_210,"172,8",R,192.0,nan,Fijo,No,Silla y superficie abatible fijas
1668,ML_608,"165,5",ML,117.0,1631.0,Fijo,Si,Silla móvil y mesa fija
1669,,,,,,,,
1670,ML_617,"146,7",ML,94.0,1625.0,Fijo,SI,Silla móvil y mesa fija
1671,O_102,"94,0",O,121.0,5251.0,Fijo,No,Silla y superficie abatible fijas
1672,ML_603,"165,6",ML,117.0,1626.0,Fijo,Si,Silla móvil y mesa fija
1673,Z_212,"52,5",Z,30.0,nan,Movil,No,"Silla móvil, mesa móvil"
1674,SD_203,"58,8",Sd,26.0,nan,Movil,Si,"Silla móvil, mesa móvil"
1675,Z_102,"43,0",Z,37.0,nan,Movil,No,Pupitre universitario
1676,,,,,,,,
1677,,,,,,,,
1678,,,,,,,,
1679,,,,,,,,
1680,,,,,,,,
1681,,,,,,,,
1682,,,,,,,,
1683,,,,,,,,
1684,,,,,,,,
1685,,,,,,,,
1686,Z_201,"42,3",Z,36.0,nan,Movil,No,"Silla móvil, mesa móvil"
1687,ML_119,"16,3",ML,10.0,nan,Movil,SI,"Silla móvil, mesa móvil"
1688,LL_106,"38,0",LL,36.0,5081.0,Movil,SI,Pupitre universitario
1689,O_304,"64,2",O,56.0,5264.0,Fijo,No,Silla móvil y mesa fija
1690,AU_308,"45,8",Au,30.0,5626.0,Movil,Si,"Silla móvil, mesa móvil"
1691,O_404,"57,8",O,50.0,5270.0,Fijo,No,Silla móvil y mesa fija
1692,SD_204,"58,8",Sd,26.0,nan,Movil,Si,"Silla móvil, mesa móvil"
1693,LL_302,"51,6",LL,52.0,5090.0,Movil,No,Pupitre universitario
1694,R_109,"37,5",R,37.0,nan,Movil,No,Pupitre universitario
1695,ML_614,"109,6",ML,44.0,1627.0,Movil,SI,"Silla móvil, mesa móvil"
1696,R_110,"46,8",R,46.0,nan,Movil,No,Pupitre universitario
1697,AU_302,"37,0",Au,31.0,5620.0,Movil,No,Pupitre universitario
1698,O_205,"72,7",O,62.0,5260.0,Fijo,No,Silla móvil y mesa fija
1699,AU_204,"37,9",Au,40.0,5611.0,Movil,No,Pupitre universitario
1700,LL_301,"51,6",LL,52.0,5089.0,Movil,No,Pupitre universitario
1701,AU_202,"37,9",Au,40.0,5609.0,Movil,SI,Pupitre universitario
1702,SD_205,"58,8",Sd,26.0,nan,Movil,Si,"Silla móvil, mesa móvil"
1703,C_205,"42,6",C,22.0,nan,Movil,si,"Silla móvil, mesa móvil"
1704,O_203,"70,6",O,62.0,5258.0,Fijo,No,Silla móvil y mesa fija
1705,AU_306,"45,8",Au,32.0,5624.0,Movil,Si,"Silla móvil, mesa móvil"
1706,C_207,"42,6",C,22.0,nan,Movil,si,"Silla móvil, mesa móvil"
1707,W_501,"55,0",W,24.0,5017.0,Fijo,Si,Silla móvil y mesa fija
1708,R_110,"46,8",R,46.0,nan,Movil,No,Pupitre universitario
1709,ML_114,"16,3",ML,10.0,nan,Movil,SI,"Silla móvil, mesa móvil"
1710,ML_116,"16,3",ML,10.0,nan,Movil,SI,"Silla móvil, mesa móvil"
1711,LL_302,"51,6",LL,52.0,5090.0,Movil,No,Pupitre universitario
1712,C_211,"42,2",C,22.0,nan,Movil,si,"Silla móvil, mesa móvil"
1713,LL_301,"51,6",LL,52.0,5089.0,Movil,No,Pupitre universitario
1714,O_203,"70,6",O,62.0,5258.0,Fijo,No,Silla móvil y mesa fija
1715,TX_603,"48,4",TX,30.0,nan,Movil,No,"Silla móvil, mesa móvil"
1716,C_204,"42,6",C,22.0,nan,Movil,si,"Silla móvil, mesa móvil"
1717,ML_608,"165,5",ML,117.0,1631.0,Fijo,Si,Silla móvil y mesa fija
1718,C_104,"130,8",C,100.0,nan,Fijo,si,Silla móvil y mesa fija
1719,SD_807,"140,4",Sd,82.0,1114.0,Fijo,Si,Silla móvil y mesa fija
1720,O_104,"94,0",O,121.0,5253.0,Fijo,No,Silla y superficie abatible fijas
1721,O_101,"94,0",O,121.0,5250.0,Fijo,No,Silla y superficie abatible fijas
1722,ML_608,"165,5",ML,117.0,1631.0,Fijo,Si,Silla móvil y mesa fija
1723,TX_602,"54,3",TX,30.0,nan,Movil,No,"Silla móvil, mesa móvil"
1724,,,,,,,,
1725,O_104,"94,0",O,121.0,5253.0,Fijo,No,Silla y superficie abatible fijas
1726,R_209,"172,1",R,192.0,nan,Fijo,No,Silla y superficie abatible fijas
1727,R_112,"83,2",R,77.0,nan,Fijo,No,Silla y superficie abatible fijas
1728,Y_101,"96,0",Y,60.0,nan,Movil,No,"Silla móvil, mesa móvil"
1729,,,,,,,,
1730,,,,,,,,
1731,,,,,,,,
1732,,,,,,,,
1733,Z_101,"45,2",Z,41.0,nan,Movil,No,Pupitre universitario
1734,M_100,"72,1",M,63.0,nan,Fijo,No,Silla móvil y mesa fija
1735,Q_405,"114,9",Q,70.0,nan,Fijo,SI,Silla móvil y mesa fija
1736,,,,,,,,
1737,,,,,,,,
1738,,,,,,,,
1739,,,,,,,,
1740,,,,,,,,
1741,ML_509,"85,4",ML,61.0,1613.0,Fijo,Si,Silla móvil y mesa fija
1742,,,,,,,,
1743,C_207,"42,6",C,22.0,nan,Movil,si,"Silla móvil, mesa móvil"
1744,,,,,,,,
1745,B_203,"88,6",B,53.0,1441.0,Fijo,No,Silla móvil y mesa fija
1746,AU_204,"37,9",Au,40.0,5611.0,Movil,No,Pupitre universitario
1747,ML_615,"109,6",ML,80.0,1623.0,Fijo,SI,Silla móvil y mesa fija
1748,,,,,,,,
1749,,,,,,,,
1750,,,,,,,,
1751,,,,,,,,
1752,C_108,"40,2",C,22.0,nan,Movil,si,"Silla móvil, mesa móvil"
1753,TX_603,"48,4",TX,30.0,nan,Movil,No,"Silla móvil, mesa móvil"
1754,ML_510,"98,1",ML,69.0,1617.0,Fijo,Si,Silla móvil y mesa fija
1755,ML_510,"98,1",ML,69.0,1617.0,Fijo,Si,Silla móvil y mesa fija
1756,ML_510,"98,1",ML,69.0,1617.0,Fijo,Si,Silla móvil y mesa fija
1757,,,,,,,,
1758,W_102,"133,5",W,87.0,5001.0,Fijo,Si,Silla móvil y mesa fija
1759,SD_801,"140,0",Sd,82.0,1110.0,Fijo,Si,Silla móvil y mesa fija
1760,W_402,"81,8",W,40.0,5014.0,Fijo,Si,Silla móvil y mesa fija
1761,W_102,"133,5",W,87.0,5001.0,Fijo,Si,Silla móvil y mesa fija
1762,SD_801,"140,0",Sd,82.0,1110.0,Fijo,Si,Silla móvil y mesa fija
1763,W_402,"81,8",W,40.0,5014.0,Fijo,Si,Silla móvil y mesa fija
1764,LL_103,"64,5",LL,27.0,5078.0,Movil,SI,Pupitre universitario
1765,B_203,"88,6",B,53.0,1441.0,Fijo,No,Silla móvil y mesa fija
1766,R_111,"83,0",R,70.0,nan,Fijo,No,Silla y superficie abatible fijas
1767,W_506,"82,8",W,40.0,5022.0,Fijo,Si,Silla móvil y mesa fija
1768,W_505,"82,6",W,42.0,5021.0,Fijo,Si,Silla móvil y mesa fija
1769,AU_207,"42,5",Au,30.0,5614.0,Movil,SI,"Silla móvil, mesa móvil"
1770,Y_111B,"43,6",Y,24.0,nan,Movil,No,"Silla móvil, mesa móvil"
1771,G_102,"48,6",G,20.0,5502.0,Fijo,No,Silla móvil y mesa fija
1772,G_102,"48,6",G,20.0,5502.0,Fijo,No,Silla móvil y mesa fija
1773,,,,,,,,
1774,,,,,,,,
1775,,,,,,,,
1776,LL_302,"51,6",LL,52.0,5090.0,Movil,No,Pupitre universitario
1777,AU_303,"29,4",Au,31.0,5621.0,Movil,No,Pupitre universitario
1778,O_202,"70,6",O,62.0,5257.0,Fijo,No,Silla móvil y mesa fija
1779,,,,,,,,
1780,AU_302,"37,0",Au,31.0,5620.0,Movil,No,Pupitre universitario
1781,O_303,"64,2",O,56.0,5263.0,Fijo,No,Silla móvil y mesa fija
1782,R_210,"172,8",R,192.0,nan,Fijo,No,Silla y superficie abatible fijas
1783,O_102,"94,0",O,121.0,5251.0,Fijo,No,Silla y superficie abatible fijas
1784,O_101,"94,0",O,121.0,5250.0,Fijo,No,Silla y superficie abatible fijas
1785,LL_301,"51,6",LL,52.0,5089.0,Movil,No,Pupitre universitario
1786,LL_301,"51,6",LL,52.0,5089.0,Movil,No,Pupitre universitario
1787,AU_401,"46,0",Au,40.0,5631.0,Movil,Si,"Silla móvil, mesa móvil"
1788,O_105,"72,7",O,62.0,5254.0,Fijo,No,Silla móvil y mesa fija
1789,ML_606,"125,7",ML,81.0,1612.0,Fijo,Si,Silla móvil y mesa fija
1790,O_104,"94,0",O,121.0,5253.0,Fijo,No,Silla y superficie abatible fijas
1791,AU_206,"59,8",Au,44.0,5613.0,Movil,SI,Mesa trapezoidal con silla móviles
1792,C_210,"42,6",C,22.0,nan,Movil,si,"Silla móvil, mesa móvil"
1793,C_106,"42,3",C,22.0,nan,Movil,si,"Silla móvil, mesa móvil"
1794,C_106,"42,3",C,22.0,nan,Movil,si,"Silla móvil, mesa móvil"
1795,AU_206,"59,8",Au,44.0,5613.0,Movil,SI,Mesa trapezoidal con silla móviles
1796,SD_807,"140,4",Sd,82.0,1114.0,Fijo,Si,Silla móvil y mesa fija
1797,C_207,"42,6",C,22.0,nan,Movil,si,"Silla móvil, mesa móvil"
1798,C_107,"42,9",C,22.0,nan,Movil,si,"Silla móvil, mesa móvil"
1799,C_106,"42,3",C,22.0,nan,Movil,si,"Silla móvil, mesa móvil"
1800,C_207,"42,6",C,22.0,nan,Movil,si,"Silla móvil, mesa móvil"
1801,C_107,"42,9",C,22.0,nan,Movil,si,"Silla móvil, mesa móvil"
1802,W_205,"55,2",W,24.0,5008.0,Fijo,Si,Silla móvil y mesa fija
1803,W_202,"54,8",W,24.0,5005.0,Fijo,Si,Silla móvil y mesa fija
1804,G_102,"48,6",G,20.0,5502.0,Fijo,No,Silla móvil y mesa fija
1805,Y_101,"96,0",Y,60.0,nan,Movil,No,"Silla móvil, mesa móvil"
1806,SD_805,"233,1",Sd,135.0,1119.0,Fijo,Si,Silla móvil y mesa fija
1807,Z_102,"43,0",Z,37.0,nan,Movil,No,Pupitre universitario
1808,LL_201,"51,7",LL,32.0,5084.0,Fijo,Si,Silla móvil y mesa fija
1809,LL_302,"51,6",LL,52.0,5090.0,Movil,No,Pupitre universitario
1810,AU_302,"37,0",Au,31.0,5620.0,Movil,No,Pupitre universitario
1811,AU_302,"37,0",Au,31.0,5620.0,Movil,No,Pupitre universitario
1812,SD_804,"144,8",Sd,82.0,1118.0,Fijo,Si,Silla móvil y mesa fija
1813,,,,,,,,
1814,,,,,,,,
1815,,,,,,,,
1816,ML_608,"165,5",ML,117.0,1631.0,Fijo,Si,Silla móvil y mesa fija
1817,ML_608,"165,5",ML,117.0,1631.0,Fijo,Si,Silla móvil y mesa fija
1818,AU_104,"62,6",Au,48.0,5604.0,Movil,Si,Mesa trapezoidal con silla móviles
1819,TX_602,"54,3",TX,30.0,nan,Movil,No,"Silla móvil, mesa móvil"
1820,,,,,,,,
1821,,,,,,,,
1822,AU_308,"45,8",Au,30.0,5626.0,Movil,Si,"Silla móvil, mesa móvil"
1823,,,,,,,,
1824,,,,,,,,
1825,AU_302,"37,0",Au,31.0,5620.0,Movil,No,Pupitre universitario
1826,ML_608,"165,5",ML,117.0,1631.0,Fijo,Si,Silla móvil y mesa fija
1827,Y_101,"96,0",Y,60.0,nan,Movil,No,"Silla móvil, mesa móvil"
1828,W_505,"82,6",W,42.0,5021.0,Fijo,Si,Silla móvil y mesa fija
1829,AU_107,"46,3",Au,36.0,5605.0,Movil,Si,"Silla móvil, mesa móvil"
1830,C_108,"40,2",C,22.0,nan,Movil,si,"Silla móvil, mesa móvil"
1831,LL_106,"38,0",LL,36.0,5081.0,Movil,SI,Pupitre universitario
1832,C_107,"42,9",C,22.0,nan,Movil,si,"Silla móvil, mesa móvil"
1833,C_206,"43,2",C,22.0,nan,Movil,si,"Silla móvil, mesa móvil"
1834,AU_205,"59,8",Au,40.0,5612.0,Movil,SI,"Silla móvil, mesa móvil"
1835,Z_110,"52,9",Z,47.0,nan,Movil,No,Pupitre universitario
1836,C_206,"43,2",C,22.0,nan,Movil,si,"Silla móvil, mesa móvil"
1837,W_501,"55,0",W,24.0,5017.0,Fijo,Si,Silla móvil y mesa fija
1838,,,,,,,,
1839,AU_308,"45,8",Au,30.0,5626.0,Movil,Si,"Silla móvil, mesa móvil"
1840,SD_715,"140,4",Sd,65.0,1109.0,Fijo,Si,Silla móvil y mesa fija
1841,SD_703,"140,9",Sd,65.0,1116.0,Fijo,Si,Silla móvil y mesa fija
1842,SD_807,"140,4",Sd,82.0,1114.0,Fijo,Si,Silla móvil y mesa fija
1843,AU_205,"59,8",Au,40.0,5612.0,Movil,SI,"Silla móvil, mesa móvil"
1844,W_404,"139,7",W,79.0,5016.0,Fijo,Si,Silla móvil y mesa fija
1845,ML_608,"165,5",ML,117.0,1631.0,Fijo,Si,Silla móvil y mesa fija
1846,ML_509,"85,4",ML,61.0,1613.0,Fijo,Si,Silla móvil y mesa fija
1847,ML_509,"85,4",ML,61.0,1613.0,Fijo,Si,Silla móvil y mesa fija
1848,SD_716,"140,4",Sd,65.0,1105.0,Fijo,Si,Silla móvil y mesa fija
1849,O_202,"70,6",O,62.0,5257.0,Fijo,No,Silla móvil y mesa fija
1850,C_307,"89,7",C,60.0,nan,Movil,si,"Silla móvil, mesa móvil"
1851,M_100,"72,1",M,63.0,nan,Fijo,No,Silla móvil y mesa fija
1852,O_305,"72,7",O,62.0,5265.0,Fijo,No,Silla móvil y mesa fija
1853,ML_615,"109,6",ML,80.0,1623.0,Fijo,SI,Silla móvil y mesa fija
1854,ML_617,"146,7",ML,94.0,1625.0,Fijo,SI,Silla móvil y mesa fija
1855,ML_604,"125,7",ML,81.0,1616.0,Fijo,Si,Silla móvil y mesa fija
1856,R_113,"83,5",R,77.0,nan,Fijo,No,Silla y superficie abatible fijas
1857,AU_102,"62,6",Au,48.0,5602.0,Movil,Si,Mesa trapezoidal con silla móviles
1858,AU_303,"29,4",Au,31.0,5621.0,Movil,No,Pupitre universitario
1859,ML_512,"92,2",ML,61.0,1621.0,Fijo,Si,Silla móvil y mesa fija
1860,ML_509,"85,4",ML,61.0,1613.0,Fijo,Si,Silla móvil y mesa fija
1861,ML_511,"85,4",ML,61.0,1615.0,Fijo,Si,Silla móvil y mesa fija
1862,ML_511,"85,4",ML,61.0,1615.0,Fijo,Si,Silla móvil y mesa fija
1863,ML_511,"85,4",ML,61.0,1615.0,Fijo,Si,Silla móvil y mesa fija
1864,B_203,"88,6",B,53.0,1441.0,Fijo,No,Silla móvil y mesa fija
1865,B_203,"88,6",B,53.0,1441.0,Fijo,No,Silla móvil y mesa fija
1866,AU_401,"46,0",Au,40.0,5631.0,Movil,Si,"Silla móvil, mesa móvil"
1867,W_504,"82,3",W,42.0,5020.0,Fijo,Si,Silla móvil y mesa fija
1868,O_203,"70,6",O,62.0,5258.0,Fijo,No,Silla móvil y mesa fija
1869,C_105,"86,7",C,60.0,nan,Fijo,si,Silla móvil y mesa fija
1870,ML_510,"98,1",ML,69.0,1617.0,Fijo,Si,Silla móvil y mesa fija
1871,C_307,"89,7",C,60.0,nan,Movil,si,"Silla móvil, mesa móvil"
1872,ML_510,"98,1",ML,69.0,1617.0,Fijo,Si,Silla móvil y mesa fija
1873,ML_514,"98,1",ML,69.0,1620.0,Fijo,Si,Silla móvil y mesa fija
1874,ML_604,"125,7",ML,81.0,1616.0,Fijo,Si,Silla móvil y mesa fija
1875,ML_606,"125,7",ML,81.0,1612.0,Fijo,Si,Silla móvil y mesa fija
1876,O_204,"70,6",O,62.0,5259.0,Fijo,No,Silla móvil y mesa fija
1877,O_305,"72,7",O,62.0,5265.0,Fijo,No,Silla móvil y mesa fija
1878,Y_101,"96,0",Y,60.0,nan,Movil,No,"Silla móvil, mesa móvil"
1879,ML_512,"92,2",ML,61.0,1621.0,Fijo,Si,Silla móvil y mesa fija
1880,AU_207,"42,5",Au,30.0,5614.0,Movil,SI,"Silla móvil, mesa móvil"
1881,AU_308,"45,8",Au,30.0,5626.0,Movil,Si,"Silla móvil, mesa móvil"
1882,AU_308,"45,8",Au,30.0,5626.0,Movil,Si,"Silla móvil, mesa móvil"
1883,TX_602,"54,3",TX,30.0,nan,Movil,No,"Silla móvil, mesa móvil"
1884,O_105,"72,7",O,62.0,5254.0,Fijo,No,Silla móvil y mesa fija
1885,ML_511,"85,4",ML,61.0,1615.0,Fijo,Si,Silla móvil y mesa fija
1886,ML_510,"98,1",ML,69.0,1617.0,Fijo,Si,Silla móvil y mesa fija
1887,LL_107,"38,0",LL,36.0,5082.0,Movil,SI,Pupitre universitario
1888,AU_403,"46,6",Au,36.0,5633.0,Movil,Si,Mesa trapezoidal con silla móviles
1889,AU_404,"43,7",Au,36.0,5634.0,Movil,Si,Mesa trapezoidal con silla móviles
1890,ML_516,"121,9",ML,44.0,1618.0,Movil,Si,"Silla móvil, mesa móvil"
1891,AU_403,"46,6",Au,36.0,5633.0,Movil,Si,Mesa trapezoidal con silla móviles
1892,W_404,"139,7",W,79.0,5016.0,Fijo,Si,Silla móvil y mesa fija
1893,ML_510,"98,1",ML,69.0,1617.0,Fijo,Si,Silla móvil y mesa fija
1894,O_402,"57,8",O,50.0,5268.0,Fijo,No,Silla móvil y mesa fija
1895,SD_206,"58,8",Sd,26.0,nan,Movil,Si,"Silla móvil, mesa móvil"
1896,W_203,"54,8",W,24.0,5006.0,Fijo,Si,Silla móvil y mesa fija
1897,ML_603,"165,6",ML,117.0,1626.0,Fijo,Si,Silla móvil y mesa fija
1898,,,,,,,,
1899,,,,,,,,
1900,,,,,,,,
1901,,,,,,,,
1902,C_209,"88,1",C,57.0,nan,Fijo,si,Silla móvil y mesa fija
1903,ML_509,"85,4",ML,61.0,1613.0,Fijo,Si,Silla móvil y mesa fija
1904,W_102,"133,5",W,87.0,5001.0,Fijo,Si,Silla móvil y mesa fija
1905,SD_805,"233,1",Sd,135.0,1119.0,Fijo,Si,Silla móvil y mesa fija
1906,W_102,"133,5",W,87.0,5001.0,Fijo,Si,Silla móvil y mesa fija
1907,SD_803,"140,0",Sd,82.0,1163.0,Fijo,Si,Silla móvil y mesa fija
1908,G_101,"120,6",G,84.0,5501.0,Fijo,No,Silla móvil y mesa fija
1909,ML_607,"125,7",ML,81.0,1624.0,Fijo,Si,Silla móvil y mesa fija
1910,SD_801,"140,0",Sd,82.0,1110.0,Fijo,Si,Silla móvil y mesa fija
1911,B_402,"186,1",B,99.0,nan,Fijo,No (es salas de computo también),Silla móvil y mesa fija
1912,ML_615,"109,6",ML,80.0,1623.0,Fijo,SI,Silla móvil y mesa fija
1913,,,,,,,,
1914,,,,,,,,
1915,,,,,,,,
1916,,,,,,,,
1917,SD_702,"140,0",Sd,65.0,1117.0,Fijo,Si,Silla móvil y mesa fija
1918,SD_715,"140,4",Sd,65.0,1109.0,Fijo,Si,Silla móvil y mesa fija
1919,ML_512,"92,2",ML,61.0,1621.0,Fijo,Si,Silla móvil y mesa fija
1920,ML_509,"85,4",ML,61.0,1613.0,Fijo,Si,Silla móvil y mesa fija
1921,,,,,,,,
1922,,,,,,,,
1923,,,,,,,,
1924,AU_309,"42,5",Au,28.0,5627.0,Movil,Si,"Silla móvil, mesa móvil"
1925,,,,,,,,
1926,C_307,"89,7",C,60.0,nan,Movil,si,"Silla móvil, mesa móvil"
1927,C_105,"86,7",C,60.0,nan,Fijo,si,Silla móvil y mesa fija
