id,curso,seccion,salon,franja
10078,IIND-2106,2018-01-10774,R_112,10078
10079,IIND-2106,2018-01-10777,R_112,10079
10080,IIND-2106,2018-01-10777,R_112,10080
10081,IIND-2106,2018-01-10777,R_112,10081
10082,IIND-2106,2018-01-10777,R_112,10082
10083,IIND-2106,2018-01-10777,R_112,10083
10084,IIND-2106,2018-01-10777,R_112,10084
10085,IIND-2106,2018-01-10777,R_112,10085
10086,IIND-2106,2018-01-10777,R_112,10086
10087,IIND-2106,2018-01-10781,G_101,10087
10088,IIND-2106,2018-01-10781,G_101,10088
10089,IIND-2106,2018-01-10781,G_101,10089
10090,IIND-2106,2018-01-10781,G_101,10090
10091,IIND-2106,2018-01-10781,G_101,10091
10092,IIND-2106,2018-01-10781,G_101,10092
10093,IIND-2106,2018-01-10781,G_101,10093
10094,IIND-2106,2018-01-10781,G_101,10094
10095,IIND-2106,2018-01-10783,SD_806,10095
10096,IIND-2106,2018-01-10783,SD_806,10096
10097,IIND-2106,2018-01-10783,SD_806,10097
10098,IIND-2106,2018-01-10783,SD_806,10098
10099,IIND-2106,2018-01-10783,SD_806,10099
10100,IIND-2106,2018-01-10783,SD_806,10100
10101,IIND-2106,2018-01-10783,SD_806,10101
10102,IIND-2106,2018-01-10783,SD_806,10102
10103,IIND-2106,2018-01-10798,C_308,10103
10104,IIND-2106,2018-01-10798,C_308,10104
10105,IIND-2106,2018-01-10798,C_308,10105
10106,IIND-2106,2018-01-10798,C_308,10106
10107,IIND-2106,2018-01-10798,C_308,10107
10108,IIND-2106,2018-01-10798,C_308,10108
10109,IIND-2106,2018-01-10798,C_308,10109
10110,IIND-2106,2018-01-10895,SD_704,10110
10111,IIND-2106,2018-01-10895,SD_704,10111
10112,IIND-2106,2018-01-10895,SD_704,10112
10113,IIND-2106,2018-01-10895,SD_704,10113
10114,IIND-2106,2018-01-10895,SD_704,10114
10115,IIND-2106,2018-01-10895,SD_704,10115
10116,IIND-2106,2018-01-10895,SD_704,10116
10117,IIND-2106,2018-01-20382,R_113,10117
10118,IIND-2106,2018-01-20382,R_113,10118
10119,IIND-2106,2018-01-20382,R_113,10119
10120,IIND-2106,2018-01-20382,R_113,10120
10121,IIND-2106,2018-01-20382,R_113,10121
10122,IIND-2106,2018-01-20382,R_113,10122
10123,IIND-2106,2018-01-20382,R_113,10123
10124,IIND-2106,2018-01-20382,R_113,10124
10125,IIND-2106C,2018-01-12434,AU_402,10125
10126,IIND-2106C,2018-01-12434,AU_402,10126
10127,IIND-2106C,2018-01-12434,AU_402,10127
10128,IIND-2106C,2018-01-12434,AU_402,10128
10129,IIND-2106C,2018-01-12434,AU_402,10129
10130,IIND-2106C,2018-01-12434,AU_402,10130
10131,IIND-2106C,2018-01-12434,AU_402,10131
10132,IIND-2106C,2018-01-12436,W_402,10132
10133,IIND-2106C,2018-01-12436,W_402,10133
10134,IIND-2106C,2018-01-12436,W_402,10134
10135,IIND-2106C,2018-01-12436,W_402,10135
10136,IIND-2106C,2018-01-12436,W_402,10136
10137,IIND-2106C,2018-01-12436,W_402,10137
10138,IIND-2106C,2018-01-12436,W_402,10138
10139,IIND-2107,2018-01-10874,ML_617,10139
10140,IIND-2107,2018-01-10874,ML_617,10140
10141,IIND-2107,2018-01-10874,ML_617,10141
10142,IIND-2107,2018-01-10874,ML_617,10142
10143,IIND-2107,2018-01-10874,ML_617,10143
10144,IIND-2107,2018-01-10875,R_113,10144
10145,IIND-2107,2018-01-10875,R_113,10145
10146,IIND-2107,2018-01-10875,R_113,10146
10147,IIND-2107,2018-01-10875,R_113,10147
10148,IIND-2107,2018-01-10875,R_113,10148
10149,IIND-2107,2018-01-10875,R_113,10149
10150,IIND-2107,2018-01-10875,R_113,10150
10151,IIND-2107,2018-01-10875,R_113,10151
10152,IIND-2107,2018-01-11023,ML_607,10152
10153,IIND-2107,2018-01-11023,ML_607,10153
10154,IIND-2107,2018-01-11023,ML_607,10154
10155,IIND-2107,2018-01-11023,ML_607,10155
10156,IIND-2107,2018-01-11023,ML_607,10156
10157,IIND-2107,2018-01-11023,ML_607,10157
10158,IIND-2107,2018-01-11023,ML_607,10158
10159,IIND-2107,2018-01-11023,ML_607,10159
10160,IIND-2107,2018-01-27796,W_404,10160
10161,IIND-2107,2018-01-27796,W_404,10161
10162,IIND-2107,2018-01-27796,W_404,10162
10163,IIND-2107,2018-01-27796,W_404,10163
10164,IIND-2107,2018-01-27796,W_404,10164
10165,IIND-2107,2018-01-27796,W_404,10165
10166,IIND-2107,2018-01-27796,W_404,10166
10167,IIND-2107,2018-01-27796,W_404,10167
10168,IIND-2109,2018-01-12256,C_105,10168
10169,IIND-2109,2018-01-12256,C_105,10169
10170,IIND-2109,2018-01-12256,C_105,10170
10171,IIND-2109,2018-01-12256,C_105,10171
10172,IIND-2109,2018-01-12256,C_105,10172
10173,IIND-2109,2018-01-12256,C_105,10173
10174,IIND-2109,2018-01-12256,C_105,10174
10175,IIND-2109,2018-01-12256,C_105,10175
10176,IIND-2109,2018-01-12494,C_105,10176
10177,IIND-2109,2018-01-12494,C_105,10177
10178,IIND-2109,2018-01-12494,C_105,10178
10179,IIND-2109,2018-01-12494,C_105,10179
10180,IIND-2109,2018-01-12494,C_105,10180
10181,IIND-2109,2018-01-12494,C_105,10181
10182,IIND-2109,2018-01-12494,C_105,10182
10183,IIND-2109,2018-01-12494,C_105,10183
10184,IIND-2109,2018-01-14145,C_308,10184
10185,IIND-2109,2018-01-14145,C_308,10185
10186,IIND-2109,2018-01-14145,C_308,10186
10187,IIND-2109,2018-01-14145,C_308,10187
10188,IIND-2109,2018-01-14145,C_308,10188
10189,IIND-2109,2018-01-14145,C_308,10189
10190,IIND-2109,2018-01-14145,C_308,10190
10191,IIND-2109,2018-01-14145,C_308,10191
10192,IIND-2109,2018-01-17051,C_307,10192
10193,IIND-2109,2018-01-17051,C_307,10193
10194,IIND-2109,2018-01-17051,C_307,10194
10195,IIND-2109,2018-01-17051,C_307,10195
10196,IIND-2109,2018-01-17051,C_307,10196
10197,IIND-2109,2018-01-17051,C_307,10197
10198,IIND-2109,2018-01-17051,C_307,10198
10199,IIND-2109,2018-01-17051,C_307,10199
10200,IIND-2109,2018-01-20388,C_105,10200
10201,IIND-2109,2018-01-20388,C_105,10201
10202,IIND-2109,2018-01-20388,C_105,10202
10203,IIND-2109,2018-01-20388,C_105,10203
10204,IIND-2109,2018-01-20388,C_105,10204
10205,IIND-2109,2018-01-20388,C_105,10205
10206,IIND-2109,2018-01-20388,C_105,10206
10207,IIND-2109,2018-01-20388,C_105,10207
10208,IIND-2109,2018-01-23562,C_307,10208
10209,IIND-2109,2018-01-23562,C_307,10209
10210,IIND-2109,2018-01-23562,C_307,10210
10211,IIND-2109,2018-01-23562,C_307,10211
10212,IIND-2109,2018-01-23562,C_307,10212
10213,IIND-2109,2018-01-23562,C_307,10213
10214,IIND-2109,2018-01-23562,C_307,10214
10215,IIND-2109,2018-01-23562,C_307,10215
10216,IIND-2109,2018-01-28549,C_105,10216
10217,IIND-2109,2018-01-28549,C_105,10217
10218,IIND-2109,2018-01-28549,C_105,10218
10219,IIND-2109,2018-01-28549,C_105,10219
10220,IIND-2109,2018-01-28549,C_105,10220
10221,IIND-2109,2018-01-28549,C_105,10221
10222,IIND-2109,2018-01-28549,C_105,10222
10223,IIND-2109,2018-01-28549,C_105,10223
10224,IIND-2109C,2018-01-28550,LL_202,10224
10225,IIND-2109C,2018-01-28550,LL_202,10225
10226,IIND-2109C,2018-01-28550,LL_202,10226
10227,IIND-2109C,2018-01-28550,LL_202,10227
10228,IIND-2109C,2018-01-28550,LL_202,10228
10229,IIND-2109C,2018-01-28550,LL_202,10229
10230,IIND-2109C,2018-01-28550,LL_202,10230
10231,IIND-2201,2018-01-10740,ML_607,10231
10232,IIND-2201,2018-01-10740,ML_607,10232
10233,IIND-2201,2018-01-10740,ML_607,10233
10234,IIND-2201,2018-01-10740,ML_607,10234
10235,IIND-2201,2018-01-10740,ML_607,10235
10236,IIND-2201,2018-01-10740,ML_607,10236
10237,IIND-2201,2018-01-10740,ML_607,10237
10238,IIND-2201,2018-01-10740,ML_607,10238
10239,IIND-2201,2018-01-10742,SD_804,10239
10240,IIND-2201,2018-01-10742,SD_804,10240
10241,IIND-2201,2018-01-10742,SD_804,10241
10242,IIND-2201,2018-01-10742,SD_804,10242
10243,IIND-2201,2018-01-10742,SD_804,10243
10244,IIND-2201,2018-01-10742,SD_804,10244
10245,IIND-2201,2018-01-10742,SD_804,10245
10246,IIND-2201,2018-01-10742,SD_804,10246
10247,IIND-2201,2018-01-10876,ML_604,10247
10248,IIND-2201,2018-01-10876,ML_604,10248
10249,IIND-2201,2018-01-10876,ML_604,10249
10250,IIND-2201,2018-01-10876,ML_604,10250
10251,IIND-2201,2018-01-10876,ML_604,10251
10252,IIND-2201,2018-01-10876,ML_604,10252
10253,IIND-2201,2018-01-10876,ML_604,10253
10254,IIND-2201,2018-01-10876,ML_604,10254
10255,IIND-2202,2018-01-10499,ML_606,10255
10256,IIND-2202,2018-01-10499,ML_606,10256
10257,IIND-2202,2018-01-10499,ML_606,10257
10258,IIND-2202,2018-01-10499,ML_606,10258
10259,IIND-2202,2018-01-10499,ML_606,10259
10260,IIND-2202,2018-01-10499,ML_606,10260
10261,IIND-2202,2018-01-10499,ML_606,10261
10262,IIND-2202,2018-01-10499,ML_606,10262
10263,IIND-2202,2018-01-10500,R_113,10263
10264,IIND-2202,2018-01-10500,R_113,10264
10265,IIND-2202,2018-01-10500,R_113,10265
10266,IIND-2202,2018-01-10500,R_113,10266
10267,IIND-2202,2018-01-10500,R_113,10267
10268,IIND-2202,2018-01-10500,R_113,10268
10269,IIND-2202,2018-01-10500,R_113,10269
10270,IIND-2202,2018-01-10500,R_113,10270
10271,IIND-2202,2018-01-12495,R_112,10271
10272,IIND-2202,2018-01-12495,R_112,10272
10273,IIND-2202,2018-01-12495,R_112,10273
10274,IIND-2202,2018-01-12495,R_112,10274
10275,IIND-2202,2018-01-12495,R_112,10275
10276,IIND-2202,2018-01-12495,R_112,10276
10277,IIND-2202,2018-01-12495,R_112,10277
10278,IIND-2202,2018-01-12495,R_112,10278
10279,IIND-2202,2018-01-11051,B_402,10279
10280,IIND-2202,2018-01-11051,B_402,10280
10281,IIND-2202,2018-01-11051,B_402,10281
10282,IIND-2202,2018-01-11051,B_402,10282
10283,IIND-2202,2018-01-11051,B_402,10283
10284,IIND-2202,2018-01-11051,B_402,10284
10285,IIND-2202,2018-01-11051,B_402,10285
10286,IIND-2202,2018-01-11051,B_402,10286
10287,IIND-2301,2018-01-10756,SD_806,10287
10288,IIND-2301,2018-01-10756,SD_806,10288
10289,IIND-2301,2018-01-10756,SD_806,10289
10290,IIND-2301,2018-01-10756,SD_806,10290
10291,IIND-2301,2018-01-10756,SD_806,10291
10292,IIND-2301,2018-01-10756,SD_806,10292
10293,IIND-2301,2018-01-10756,SD_806,10293
10294,IIND-2301,2018-01-10756,SD_806,10294
10295,IIND-2301,2018-01-10757,SD_802,10295
10296,IIND-2301,2018-01-10757,SD_802,10296
10297,IIND-2301,2018-01-10757,SD_802,10297
10298,IIND-2301,2018-01-10757,SD_802,10298
10299,IIND-2301,2018-01-10757,SD_802,10299
10300,IIND-2301,2018-01-10757,SD_802,10300
10301,IIND-2301,2018-01-10757,SD_802,10301
10302,IIND-2301,2018-01-10757,SD_802,10302
10303,IIND-2301,2018-01-10799,SD_807,10303
10304,IIND-2301,2018-01-10799,SD_807,10304
10305,IIND-2301,2018-01-10799,SD_807,10305
10306,IIND-2301,2018-01-10799,SD_807,10306
10307,IIND-2301,2018-01-10799,SD_807,10307
10308,IIND-2301,2018-01-10799,SD_807,10308
10309,IIND-2301,2018-01-10799,SD_807,10309
10310,IIND-2301,2018-01-10799,SD_807,10310
10311,IIND-2301,2018-01-30719,ML_608,10311
10312,IIND-2301,2018-01-30719,ML_608,10312
10313,IIND-2301,2018-01-30719,ML_608,10313
10314,IIND-2301,2018-01-30719,ML_608,10314
10315,IIND-2301,2018-01-30719,ML_608,10315
10316,IIND-2302,2018-01-10765,B_401,10316
10317,IIND-2302,2018-01-10765,B_401,10317
10318,IIND-2302,2018-01-10765,B_401,10318
10319,IIND-2302,2018-01-10765,B_401,10319
10320,IIND-2302,2018-01-10765,B_401,10320
10321,IIND-2302,2018-01-10765,B_401,10321
10322,IIND-2302,2018-01-10765,B_401,10322
10323,IIND-2302,2018-01-10765,B_401,10323
10324,IIND-2302,2018-01-11258,SD_802,10324
10325,IIND-2302,2018-01-11258,SD_802,10325
10326,IIND-2302,2018-01-11258,SD_802,10326
10327,IIND-2302,2018-01-11258,SD_802,10327
10328,IIND-2302,2018-01-11258,SD_802,10328
10329,IIND-2302,2018-01-11258,SD_802,10329
10330,IIND-2302,2018-01-11258,SD_802,10330
10331,IIND-2302,2018-01-11258,SD_802,10331
10332,IIND-2302,2018-01-16625,ML_604,10332
10333,IIND-2302,2018-01-16625,ML_604,10333
10334,IIND-2302,2018-01-16625,ML_604,10334
10335,IIND-2302,2018-01-16625,ML_604,10335
10336,IIND-2302,2018-01-16625,ML_604,10336
10337,IIND-2302,2018-01-16625,ML_604,10337
10338,IIND-2302,2018-01-16625,ML_604,10338
10339,IIND-2302,2018-01-16625,ML_604,10339
10340,IIND-2302C,2018-01-12294,W_203,10340
10341,IIND-2302C,2018-01-12294,W_203,10341
10342,IIND-2302C,2018-01-12294,W_203,10342
10343,IIND-2302C,2018-01-12294,W_203,10343
10344,IIND-2302C,2018-01-12294,W_203,10344
10345,IIND-2302C,2018-01-12294,W_203,10345
10346,IIND-2302C,2018-01-12294,W_203,10346
10347,IIND-2302C,2018-01-12501,W_201,10347
10348,IIND-2302C,2018-01-12501,W_201,10348
10349,IIND-2302C,2018-01-12501,W_201,10349
10350,IIND-2302C,2018-01-12501,W_201,10350
10351,IIND-2302C,2018-01-12501,W_201,10351
10352,IIND-2302C,2018-01-12501,W_201,10352
10353,IIND-2302C,2018-01-12501,W_201,10353
10354,IIND-2302C,2018-01-12502,Z_101,10354
10355,IIND-2302C,2018-01-12502,Z_101,10355
10356,IIND-2302C,2018-01-12502,Z_101,10356
10357,IIND-2302C,2018-01-12502,Z_101,10357
10358,IIND-2302C,2018-01-12502,Z_101,10358
10359,IIND-2302C,2018-01-12502,Z_101,10359
10360,IIND-2302C,2018-01-12502,Z_101,10360
10361,IIND-2302C,2018-01-18545,AU_207,10361
10362,IIND-2302C,2018-01-18545,AU_207,10362
10363,IIND-2302C,2018-01-18545,AU_207,10363
10364,IIND-2302C,2018-01-18545,AU_207,10364
10365,IIND-2302C,2018-01-18545,AU_207,10365
10366,IIND-2302C,2018-01-18545,AU_207,10366
10367,IIND-2302C,2018-01-18545,AU_207,10367
10368,IIND-2302C,2018-01-12504,S1_001,10368
10369,IIND-2302C,2018-01-12504,S1_001,10369
10370,IIND-2302C,2018-01-12504,S1_001,10370
10371,IIND-2302C,2018-01-12504,S1_001,10371
10372,IIND-2302C,2018-01-12504,S1_001,10372
10373,IIND-2302C,2018-01-12504,S1_001,10373
10374,IIND-2302C,2018-01-12504,S1_001,10374
10375,IIND-2302C,2018-01-12505,W_506,10375
10376,IIND-2302C,2018-01-12505,W_506,10376
10377,IIND-2302C,2018-01-12505,W_506,10377
10378,IIND-2302C,2018-01-12505,W_506,10378
10379,IIND-2302C,2018-01-12505,W_506,10379
10380,IIND-2302C,2018-01-12505,W_506,10380
10381,IIND-2302C,2018-01-12505,W_506,10381
10382,IIND-2302C,2018-01-12503,S1_002,10382
10383,IIND-2302C,2018-01-12503,S1_002,10383
10384,IIND-2302C,2018-01-12503,S1_002,10384
10385,IIND-2302C,2018-01-12503,S1_002,10385
10386,IIND-2302C,2018-01-12503,S1_002,10386
10387,IIND-2302C,2018-01-12503,S1_002,10387
10388,IIND-2302C,2018-01-12503,S1_002,10388
10389,IIND-2302C,2018-01-18546,W_201,10389
10390,IIND-2302C,2018-01-18546,W_201,10390
10391,IIND-2302C,2018-01-18546,W_201,10391
10392,IIND-2302C,2018-01-18546,W_201,10392
10393,IIND-2302C,2018-01-18546,W_201,10393
10394,IIND-2302C,2018-01-18546,W_201,10394
10395,IIND-2302C,2018-01-18546,W_201,10395
10396,IIND-2302C,2018-01-12507,AU_306,10396
10397,IIND-2302C,2018-01-12507,AU_306,10397
10398,IIND-2302C,2018-01-12507,AU_306,10398
10399,IIND-2302C,2018-01-12507,AU_306,10399
10400,IIND-2302C,2018-01-12507,AU_306,10400
10401,IIND-2302C,2018-01-12507,AU_306,10401
10402,IIND-2302C,2018-01-12507,AU_306,10402
10403,IIND-2302C,2018-01-12506,AU_205,10403
10404,IIND-2302C,2018-01-12506,AU_205,10404
10405,IIND-2302C,2018-01-12506,AU_205,10405
10406,IIND-2302C,2018-01-12506,AU_205,10406
10407,IIND-2302C,2018-01-12506,AU_205,10407
10408,IIND-2302C,2018-01-12506,AU_205,10408
10409,IIND-2302C,2018-01-12506,AU_205,10409
10410,IIND-2302C,2018-01-18547,C_211,10410
10411,IIND-2302C,2018-01-18547,C_211,10411
10412,IIND-2302C,2018-01-18547,C_211,10412
10413,IIND-2302C,2018-01-18547,C_211,10413
10414,IIND-2302C,2018-01-18547,C_211,10414
10415,IIND-2302C,2018-01-18547,C_211,10415
10416,IIND-2302C,2018-01-18547,C_211,10416
10417,IIND-2302C,2018-01-12508,C_212,10417
10418,IIND-2302C,2018-01-12508,C_212,10418
10419,IIND-2302C,2018-01-12508,C_212,10419
10420,IIND-2302C,2018-01-12508,C_212,10420
10421,IIND-2302C,2018-01-12508,C_212,10421
10422,IIND-2302C,2018-01-12508,C_212,10422
10423,IIND-2302C,2018-01-12508,C_212,10423
10424,IIND-2400,2018-01-10116,O_203,10424
10425,IIND-2400,2018-01-10116,O_203,10425
10426,IIND-2400,2018-01-10116,O_203,10426
10427,IIND-2400,2018-01-10116,O_203,10427
10428,IIND-2400,2018-01-10116,O_203,10428
10429,IIND-2400,2018-01-10116,O_203,10429
10430,IIND-2400,2018-01-10116,O_203,10430
10431,IIND-2400,2018-01-10116,O_203,10431
10432,IIND-2400,2018-01-10151,SD_704,10432
10433,IIND-2400,2018-01-10151,SD_704,10433
10434,IIND-2400,2018-01-10151,SD_704,10434
10435,IIND-2400,2018-01-10151,SD_704,10435
10436,IIND-2400,2018-01-10151,SD_704,10436
10437,IIND-2400,2018-01-10151,SD_704,10437
10438,IIND-2400,2018-01-10151,SD_704,10438
10439,IIND-2400,2018-01-10151,SD_704,10439
10440,IIND-2400,2018-01-10360,O_105,10440
10441,IIND-2400,2018-01-10360,O_105,10441
10442,IIND-2400,2018-01-10360,O_105,10442
10443,IIND-2400,2018-01-10360,O_105,10443
10444,IIND-2400,2018-01-10360,O_105,10444
10445,IIND-2400,2018-01-10360,O_105,10445
10446,IIND-2400,2018-01-10360,O_105,10446
10447,IIND-2400,2018-01-10360,O_105,10447
10448,IIND-2400,2018-01-10546,O_105,10448
10449,IIND-2400,2018-01-10546,O_105,10449
10450,IIND-2400,2018-01-10546,O_105,10450
10451,IIND-2400,2018-01-10546,O_105,10451
10452,IIND-2400,2018-01-10546,O_105,10452
10453,IIND-2400,2018-01-10546,O_105,10453
10454,IIND-2400,2018-01-10546,O_105,10454
10455,IIND-2400,2018-01-10546,O_105,10455
10456,IIND-2400,2018-01-12752,R_111,10456
10457,IIND-2400,2018-01-12752,R_111,10457
10458,IIND-2400,2018-01-12752,R_111,10458
10459,IIND-2400,2018-01-12752,R_111,10459
10460,IIND-2400,2018-01-12752,R_111,10460
10461,IIND-2400,2018-01-12752,R_111,10461
10462,IIND-2400,2018-01-12752,R_111,10462
10463,IIND-2400,2018-01-12752,R_111,10463
10464,IIND-2401,2018-01-10759,SD_702,10464
10465,IIND-2401,2018-01-10759,SD_702,10465
10466,IIND-2401,2018-01-10759,SD_702,10466
10467,IIND-2401,2018-01-10759,SD_702,10467
10468,IIND-2401,2018-01-10759,SD_702,10468
10469,IIND-2401,2018-01-10759,SD_702,10469
10470,IIND-2401,2018-01-10759,SD_702,10470
10471,IIND-2401,2018-01-10759,SD_702,10471
10472,IIND-2401,2018-01-10153,W_404,10472
10473,IIND-2401,2018-01-10153,W_404,10473
10474,IIND-2401,2018-01-10153,W_404,10474
10475,IIND-2401,2018-01-10153,W_404,10475
10476,IIND-2401,2018-01-10153,W_404,10476
10477,IIND-2401,2018-01-10153,W_404,10477
10478,IIND-2401,2018-01-10153,W_404,10478
10479,IIND-2401,2018-01-10153,W_404,10479
10480,IIND-2401,2018-01-10154,C_308,10480
10481,IIND-2401,2018-01-10154,C_308,10481
10482,IIND-2401,2018-01-10154,C_308,10482
10483,IIND-2401,2018-01-10154,C_308,10483
10484,IIND-2401,2018-01-10154,C_308,10484
10485,IIND-2401,2018-01-10154,C_308,10485
10486,IIND-2401,2018-01-10154,C_308,10486
10487,IIND-2401,2018-01-10154,C_308,10487
10488,IIND-2401,2018-01-10155,SD_804,10488
10489,IIND-2401,2018-01-10155,SD_804,10489
10490,IIND-2401,2018-01-10155,SD_804,10490
10491,IIND-2401,2018-01-10155,SD_804,10491
10492,IIND-2401,2018-01-10155,SD_804,10492
10493,IIND-2401,2018-01-10155,SD_804,10493
10494,IIND-2401,2018-01-10155,SD_804,10494
10495,IIND-2401,2018-01-10155,SD_804,10495
10496,IIND-2401,2018-01-10156,W_404,10496
10497,IIND-2401,2018-01-10156,W_404,10497
10498,IIND-2401,2018-01-10156,W_404,10498
10499,IIND-2401,2018-01-10156,W_404,10499
10500,IIND-2401,2018-01-10156,W_404,10500
10501,IIND-2401,2018-01-10156,W_404,10501
10502,IIND-2401,2018-01-10156,W_404,10502
10503,IIND-2401,2018-01-10156,W_404,10503
10504,IIND-2401,2018-01-10361,ML_606,10504
10505,IIND-2401,2018-01-10361,ML_606,10505
10506,IIND-2401,2018-01-10361,ML_606,10506
10507,IIND-2401,2018-01-10361,ML_606,10507
10508,IIND-2401,2018-01-10361,ML_606,10508
10509,IIND-2401,2018-01-10568,W_404,10509
10510,IIND-2401,2018-01-10568,W_404,10510
10511,IIND-2401,2018-01-10568,W_404,10511
10512,IIND-2401,2018-01-10568,W_404,10512
10513,IIND-2401,2018-01-10568,W_404,10513
10514,IIND-2401,2018-01-10568,W_404,10514
10515,IIND-2401,2018-01-10568,W_404,10515
10516,IIND-2401,2018-01-10568,W_404,10516
10517,IIND-2401,2018-01-10670,SD_807,10517
10518,IIND-2401,2018-01-10670,SD_807,10518
10519,IIND-2401,2018-01-10670,SD_807,10519
10520,IIND-2401,2018-01-10670,SD_807,10520
10521,IIND-2401,2018-01-10670,SD_807,10521
10522,IIND-2401,2018-01-10670,SD_807,10522
10523,IIND-2401,2018-01-10670,SD_807,10523
10524,IIND-2401,2018-01-10670,SD_807,10524
10525,IIND-2401,2018-01-10758,O_202,10525
10526,IIND-2401,2018-01-10758,O_202,10526
10527,IIND-2401,2018-01-10758,O_202,10527
10528,IIND-2401,2018-01-10758,O_202,10528
10529,IIND-2401,2018-01-10758,O_202,10529
10530,IIND-2401,2018-01-10758,O_202,10530
10531,IIND-2401,2018-01-10758,O_202,10531
10532,IIND-2401,2018-01-10758,O_202,10532
10533,IIND-2401,2018-01-10152,R_113,10533
10534,IIND-2401,2018-01-10152,R_113,10534
10535,IIND-2401,2018-01-10152,R_113,10535
10536,IIND-2401,2018-01-10152,R_113,10536
10537,IIND-2401,2018-01-10152,R_113,10537
10538,IIND-2401,2018-01-10152,R_113,10538
10539,IIND-2401,2018-01-10152,R_113,10539
10540,IIND-2401,2018-01-10152,R_113,10540
10541,IIND-3000,2018-01-10119,O_101,10541
10542,IIND-3000,2018-01-10119,O_101,10542
10543,IIND-3000,2018-01-10119,O_101,10543
10544,IIND-3000,2018-01-10119,O_101,10544
10545,IIND-3000,2018-01-10119,O_101,10545
10546,IIND-3000,2018-01-10119,O_101,10546
10547,IIND-3000,2018-01-10119,O_101,10547
10548,IIND-3000,2018-01-15056,O_101,10548
10549,IIND-3000,2018-01-15056,O_101,10549
10550,IIND-3000,2018-01-15056,O_101,10550
10551,IIND-3000,2018-01-15056,O_101,10551
10552,IIND-3000,2018-01-15056,O_101,10552
10553,IIND-3000,2018-01-15056,O_101,10553
10554,IIND-3000,2018-01-15056,O_101,10554
10555,IIND-3001,2018-01-10121,W_205,10555
10556,IIND-3001,2018-01-10121,W_205,10556
10557,IIND-3001,2018-01-10121,W_205,10557
10558,IIND-3001,2018-01-10121,W_205,10558
10559,IIND-3001,2018-01-10121,W_205,10559
10560,IIND-3001,2018-01-10121,W_205,10560
10561,IIND-3001,2018-01-10121,W_205,10561
10562,IIND-3001,2018-01-10121,W_205,10562
10563,IIND-3001,2018-01-10455,SD_802,10563
10564,IIND-3001,2018-01-10455,SD_802,10564
10565,IIND-3001,2018-01-10455,SD_802,10565
10566,IIND-3001,2018-01-10455,SD_802,10566
10567,IIND-3001,2018-01-10455,SD_802,10567
10568,IIND-3001,2018-01-10455,SD_802,10568
10569,IIND-3001,2018-01-10455,SD_802,10569
10570,IIND-3001,2018-01-10455,SD_802,10570
10571,IIND-3001,2018-01-13047,Y_111B,10571
10572,IIND-3001,2018-01-13047,Y_111B,10572
10573,IIND-3001,2018-01-13047,Y_111B,10573
10574,IIND-3001,2018-01-13047,Y_111B,10574
10575,IIND-3001,2018-01-13047,Y_111B,10575
10576,IIND-3001,2018-01-13047,Y_111B,10576
10577,IIND-3001,2018-01-13047,Y_111B,10577
10578,IIND-3001,2018-01-13047,Y_111B,10578
10579,IIND-3001,2018-01-16620,AU_307,10579
10580,IIND-3001,2018-01-16620,AU_307,10580
10581,IIND-3001,2018-01-16620,AU_307,10581
10582,IIND-3001,2018-01-16620,AU_307,10582
10583,IIND-3001,2018-01-16620,AU_307,10583
10584,IIND-3001,2018-01-16620,AU_307,10584
10585,IIND-3001,2018-01-16620,AU_307,10585
10586,IIND-3001,2018-01-16619,PU_200,10586
10587,IIND-3001,2018-01-16619,PU_200,10587
10588,IIND-3001,2018-01-16619,PU_200,10588
10589,IIND-3001,2018-01-16619,PU_200,10589
10590,IIND-3001,2018-01-16619,PU_200,10590
10591,IIND-3001,2018-01-16619,PU_200,10591
10592,IIND-3001,2018-01-16619,PU_200,10592
10593,IIND-3006,2018-01-10586,ML_608,10593
10594,IIND-3006,2018-01-10586,ML_608,10594
10595,IIND-3006,2018-01-10586,ML_608,10595
10596,IIND-3006,2018-01-10586,ML_608,10596
10597,IIND-3006,2018-01-10586,ML_608,10597
10598,IIND-3006,2018-01-10586,ML_608,10598
10599,IIND-3006,2018-01-10586,ML_608,10599
10600,IIND-3006,2018-01-10586,ML_608,10600
10601,IIND-3006,2018-01-30452,SD_715,10601
10602,IIND-3006,2018-01-30452,SD_715,10602
10603,IIND-3006,2018-01-30452,SD_715,10603
10604,IIND-3006,2018-01-30452,SD_715,10604
10605,IIND-3006,2018-01-30452,SD_715,10605
10606,IIND-3006,2018-01-30452,SD_715,10606
10607,IIND-3006,2018-01-30452,SD_715,10607
10608,IIND-3107,2018-01-13432,SD_702,10608
10609,IIND-3107,2018-01-13432,SD_702,10609
10610,IIND-3107,2018-01-13432,SD_702,10610
10611,IIND-3107,2018-01-13432,SD_702,10611
10612,IIND-3107,2018-01-13432,SD_702,10612
