id;dia;hora_inicio;minuto_inicio;hora_fin;minuto_fin;duracion
11974;V;9;30;10;50;80
11981;V;9;30;10;50;80
11988;M;12;30;13;50;80
11995;M;12;30;13;50;80
12002;I;14;0;15;20;80
12009;I;14;0;15;20;80
12016;J;15;30;16;50;80
12023;J;15;30;16;50;80
12030;M;9;30;10;50;80
12031;J;9;30;10;50;80
12038;M;14;0;15;20;80
12039;J;14;0;15;20;80
12046;L;15;30;16;50;80
12047;I;15;30;16;50;80
12054;L;8;0;9;20;80
12055;J;8;0;9;20;80
12062;L;11;0;12;20;80
12063;J;11;0;12;20;80
12070;J;15;30;16;50;80
12071;M;15;30;16;50;80
12075;L;6;30;7;50;80
12076;J;6;30;7;50;80
12083;L;6;30;7;50;80
12084;V;6;30;7;50;80
12091;M;6;30;7;50;80
12092;V;6;30;7;50;80
12099;L;8;0;9;20;80
12100;V;8;0;9;20;80
12107;L;8;0;9;20;80
12108;V;8;0;9;20;80
12115;L;8;0;9;20;80
12116;M;8;0;9;20;80
12123;J;8;0;9;20;80
12124;M;8;0;9;20;80
12128;M;8;0;9;20;80
12129;I;8;0;9;20;80
12136;I;8;0;9;20;80
12137;V;8;0;9;20;80
12144;L;9;30;10;50;80
12145;V;9;30;10;50;80
12152;L;9;30;10;50;80
12153;J;9;30;10;50;80
12160;M;9;30;10;50;80
12161;V;9;30;10;50;80
12168;M;9;30;10;50;80
12169;V;9;30;10;50;80
12176;L;9;30;10;50;80
12177;J;9;30;10;50;80
12184;L;9;30;10;50;80
12185;V;9;30;10;50;80
12192;J;9;30;10;50;80
12193;V;9;30;10;50;80
12200;L;11;0;12;20;80
12201;J;11;0;12;20;80
12208;M;11;0;12;20;80
12209;J;11;0;12;20;80
12216;M;11;0;12;20;80
12217;V;11;0;12;20;80
12224;M;12;30;13;50;80
12225;V;12;30;13;50;80
12232;J;12;30;13;50;80
12233;V;12;30;13;50;80
12240;M;12;30;13;50;80
12241;I;12;30;13;50;80
12248;L;12;30;13;50;80
12249;V;12;30;13;50;80
12256;L;14;0;15;20;80
12257;V;14;0;15;20;80
12264;L;14;0;15;20;80
12265;J;14;0;15;20;80
12272;M;14;0;15;20;80
12273;I;14;0;15;20;80
12280;M;14;0;15;20;80
12281;V;14;0;15;20;80
12288;M;15;30;16;50;80
12289;V;15;30;16;50;80
12296;L;15;30;16;50;80
12297;J;15;30;16;50;80
12304;L;17;0;18;20;80
12305;J;17;0;18;20;80
12312;M;17;0;18;20;80
12313;J;17;0;18;20;80
12320;M;18;30;19;50;80
12321;J;18;30;19;50;80
12328;I;6;30;7;50;80
12329;L;6;30;7;50;80
12333;L;8;0;9;20;80
12334;J;8;0;9;20;80
12341;L;9;30;10;50;80
12342;I;9;30;10;50;80
12349;L;11;0;12;20;80
12350;V;11;0;12;20;80
12357;L;12;30;13;50;80
12358;M;12;30;13;50;80
12365;M;14;0;15;20;80
12366;V;14;0;15;20;80
12373;L;15;30;16;50;80
12374;J;15;30;16;50;80
12381;L;17;0;18;20;80
12382;J;17;0;18;20;80
12389;L;9;30;10;50;80
12390;M;9;30;10;50;80
12397;M;12;30;13;50;80
12398;J;12;30;13;50;80
12405;V;14;0;15;20;80
12406;M;14;0;15;20;80
12410;L;15;30;16;50;80
12411;I;15;30;16;50;80
12418;J;9;30;10;50;80
12425;I;12;30;13;50;80
12432;V;15;30;16;50;80
12439;J;12;30;13;50;80
12440;M;12;30;13;50;80
12441;D;12;30;13;50;80
12445;M;11;0;12;20;80
12446;V;11;0;12;20;80
12453;M;8;0;9;20;80
12454;V;8;0;9;20;80
12461;I;9;30;10;50;80
12462;V;9;30;10;50;80
12469;L;14;0;15;20;80
12470;I;14;0;15;20;80
12477;M;6;30;7;50;80
12478;V;6;30;7;50;80
12485;I;6;30;7;50;80
12486;J;6;30;7;50;80
12493;M;8;0;9;20;80
12494;J;8;0;9;20;80
12501;I;8;0;9;20;80
12502;V;8;0;9;20;80
12509;M;9;30;10;50;80
12510;J;9;30;10;50;80
12517;I;9;30;10;50;80
12518;V;9;30;10;50;80
12525;L;9;30;10;50;80
12526;J;9;30;10;50;80
12533;L;11;0;12;20;80
12534;V;11;0;12;20;80
12541;M;11;0;12;20;80
12542;J;11;0;12;20;80
12549;I;11;0;12;20;80
12550;V;11;0;12;20;80
12557;I;12;30;13;50;80
12558;V;12;30;13;50;80
12565;L;12;30;13;50;80
12566;V;12;30;13;50;80
12573;M;12;30;13;50;80
12574;J;12;30;13;50;80
12581;I;14;0;15;20;80
12582;V;14;0;15;20;80
12589;M;14;0;15;20;80
12590;J;14;0;15;20;80
12597;L;15;30;16;50;80
12598;I;15;30;16;50;80
12605;M;15;30;16;50;80
12606;V;15;30;16;50;80
12613;I;17;0;18;20;80
12614;J;17;0;18;20;80
12621;M;15;30;16;50;80
12622;J;15;30;16;50;80
12629;L;8;0;9;20;80
12630;J;8;0;9;20;80
12637;L;17;0;18;20;80
12638;I;17;0;18;20;80
12645;L;17;0;18;20;80
12646;I;17;0;18;20;80
12653;I;14;0;15;20;80
12660;L;9;30;10;50;80
12661;M;9;30;10;50;80
12668;L;15;30;16;50;80
12669;M;15;30;16;50;80
12676;I;9;30;10;50;80
12677;V;9;30;10;50;80
12684;I;14;0;15;20;80
12685;V;14;0;15;20;80
12692;M;15;30;16;50;80
12693;J;15;30;16;50;80
12700;M;11;0;12;20;80
12701;J;11;0;12;20;80
12708;I;15;30;16;50;80
12709;J;15;30;16;50;80
12716;I;15;30;16;50;80
12717;J;15;30;16;50;80
12724;L;8;0;9;20;80
12725;V;8;0;9;20;80
12732;J;14;0;15;20;80
12733;M;14;0;15;20;80
12737;L;8;0;9;20;80
12738;J;8;0;9;20;80
12745;M;11;0;12;20;80
12746;J;11;0;12;20;80
12753;M;12;30;13;50;80
12754;J;12;30;13;50;80
12761;M;8;0;9;20;80
12768;V;11;0;12;20;80
12775;L;12;30;13;50;80
12782;L;11;0;12;20;80
12783;J;11;0;12;20;80
12790;V;8;0;9;20;80
12791;L;8;0;9;20;80
12795;M;9;30;10;50;80
12796;J;9;30;10;50;80
12797;J;9;30;10;50;80
12798;J;12;30;13;50;80
12799;L;12;30;13;50;80
12803;V;12;30;13;50;80
12810;M;11;0;12;20;80
12811;J;11;0;12;20;80
12818;V;11;0;12;20;80
12825;M;8;0;9;20;80
12826;J;8;0;9;20;80
12833;V;9;30;10;50;80
12834;L;9;30;10;50;80
12838;L;14;0;15;20;80
12845;L;15;30;16;50;80
12852;M;15;30;16;50;80
12853;J;15;30;16;50;80
12860;M;14;0;15;20;80
12861;J;14;0;15;20;80
12868;L;15;30;16;50;80
12869;I;15;30;16;50;80
12876;M;18;0;20;50;170
12883;I;14;0;15;20;80
12884;V;14;0;15;20;80
12891;L;6;30;8;20;130
12892;M;6;30;8;20;130
12893;I;6;30;8;20;130
12894;J;6;30;8;20;130
12895;V;6;30;8;20;130
12902;L;6;30;8;20;130
12903;M;6;30;8;20;130
12904;I;6;30;8;20;130
12905;J;6;30;8;20;130
12906;V;6;30;8;20;130
12913;L;6;30;8;20;130
12914;M;6;30;8;20;130
12915;I;6;30;8;20;130
12916;J;6;30;8;20;130
12917;V;6;30;8;20;130
12924;J;11;0;12;20;80
12925;M;11;0;12;20;80
12929;M;11;0;12;20;80
12930;J;11;0;12;20;80
12937;L;11;0;12;20;80
12938;V;11;0;12;20;80
12939;I;11;0;12;20;80
12940;I;11;0;12;20;80
12941;V;11;0;12;20;80
12942;L;11;0;12;20;80
12946;L;9;30;10;50;80
12947;I;9;30;10;50;80
12954;L;6;30;7;50;80
12955;V;6;30;7;50;80
12959;I;6;30;7;50;80
12960;L;17;0;18;20;80
12964;I;17;0;18;20;80
12965;V;17;0;18;20;80
12966;I;6;30;7;50;80
12967;V;6;30;7;50;80
12968;L;6;30;7;50;80
12969;M;6;30;7;50;80
12970;J;6;30;7;50;80
12974;V;17;0;18;20;80
12975;L;17;0;18;20;80
12976;M;17;0;18;20;80
12977;I;17;0;18;20;80
12978;J;17;0;18;20;80
12982;V;6;30;7;50;80
12983;L;6;30;7;50;80
12984;M;6;30;7;50;80
12985;I;6;30;7;50;80
12986;J;6;30;7;50;80
12990;V;17;0;18;20;80
12991;L;17;0;18;20;80
12992;M;17;0;18;20;80
12993;I;17;0;18;20;80
12994;J;17;0;18;20;80
12998;I;6;30;7;50;80
12999;V;6;30;7;50;80
13000;L;6;30;7;50;80
13001;M;6;30;7;50;80
13002;J;6;30;7;50;80
13006;V;6;30;7;50;80
13007;L;6;30;7;50;80
13008;M;6;30;7;50;80
13009;I;6;30;7;50;80
13010;J;6;30;7;50;80
13014;V;17;0;18;20;80
13015;L;17;0;18;20;80
13016;M;17;0;18;20;80
13017;I;17;0;18;20;80
13018;J;17;0;18;20;80
13022;J;6;30;7;50;80
13023;L;6;30;7;50;80
13024;M;6;30;7;50;80
13025;I;6;30;7;50;80
13026;V;6;30;7;50;80
13030;J;9;30;10;50;80
13031;L;9;30;10;50;80
13032;M;9;30;10;50;80
13033;I;9;30;10;50;80
13034;V;9;30;10;50;80
13038;J;11;0;12;20;80
13039;L;11;0;12;20;80
13040;M;11;0;12;20;80
13041;I;11;0;12;20;80
13042;V;11;0;12;20;80
13046;J;12;30;13;50;80
13047;L;12;30;13;50;80
13048;M;12;30;13;50;80
13049;I;12;30;13;50;80
13050;V;12;30;13;50;80
13054;J;14;0;15;20;80
13055;L;14;0;15;20;80
13056;M;14;0;15;20;80
13057;I;14;0;15;20;80
13058;V;14;0;15;20;80
13062;J;6;30;7;50;80
13063;L;6;30;7;50;80
13064;M;6;30;7;50;80
13065;I;6;30;7;50;80
13066;V;6;30;7;50;80
13070;M;9;30;10;50;80
13071;L;9;30;10;50;80
13072;I;9;30;10;50;80
13073;J;9;30;10;50;80
13074;V;9;30;10;50;80
13078;M;11;0;12;20;80
13079;L;11;0;12;20;80
13080;I;11;0;12;20;80
13081;J;11;0;12;20;80
13082;V;11;0;12;20;80
13086;M;14;0;15;20;80
13087;L;14;0;15;20;80
13088;I;14;0;15;20;80
13089;J;14;0;15;20;80
13090;V;14;0;15;20;80
13094;M;6;30;7;50;80
13095;L;6;30;7;50;80
13096;I;6;30;7;50;80
13097;J;6;30;7;50;80
13098;V;6;30;7;50;80
13102;M;9;30;10;50;80
13103;L;9;30;10;50;80
13104;I;9;30;10;50;80
13105;J;9;30;10;50;80
13106;V;9;30;10;50;80
13110;M;11;0;12;20;80
13111;L;11;0;12;20;80
13112;I;11;0;12;20;80
13113;J;11;0;12;20;80
13114;V;11;0;12;20;80
13118;M;12;30;13;50;80
13119;L;12;30;13;50;80
13120;I;12;30;13;50;80
13121;J;12;30;13;50;80
13122;V;12;30;13;50;80
13126;M;14;0;15;20;80
13127;L;14;0;15;20;80
13128;I;14;0;15;20;80
13129;J;14;0;15;20;80
13130;V;14;0;15;20;80
13134;M;6;30;7;50;80
13135;L;6;30;7;50;80
13136;I;6;30;7;50;80
13137;J;6;30;7;50;80
13138;V;6;30;7;50;80
13142;M;6;30;7;50;80
13143;L;6;30;7;50;80
13144;I;6;30;7;50;80
13145;J;6;30;7;50;80
13146;V;6;30;7;50;80
13150;M;8;0;9;20;80
13151;L;8;0;9;20;80
13152;I;8;0;9;20;80
13153;J;8;0;9;20;80
13154;V;8;0;9;20;80
13158;M;9;30;10;50;80
13159;L;9;30;10;50;80
13160;I;9;30;10;50;80
13161;J;9;30;10;50;80
13162;V;9;30;10;50;80
13166;M;9;30;10;50;80
13167;L;9;30;10;50;80
13168;I;9;30;10;50;80
13169;J;9;30;10;50;80
13170;V;9;30;10;50;80
13174;M;11;0;12;20;80
13175;L;11;0;12;20;80
13176;I;11;0;12;20;80
13177;J;11;0;12;20;80
13178;V;11;0;12;20;80
13182;M;11;0;12;20;80
13183;L;11;0;12;20;80
13184;I;11;0;12;20;80
13185;J;11;0;12;20;80
13186;V;11;0;12;20;80
13190;M;12;30;13;50;80
13191;L;12;30;13;50;80
13192;I;12;30;13;50;80
13193;J;12;30;13;50;80
13194;V;12;30;13;50;80
13198;M;12;30;13;50;80
13199;L;12;30;13;50;80
13200;I;12;30;13;50;80
13201;J;12;30;13;50;80
13202;V;12;30;13;50;80
13206;M;14;0;15;20;80
13207;L;14;0;15;20;80
13208;I;14;0;15;20;80
13209;J;14;0;15;20;80
13210;V;14;0;15;20;80
13214;M;14;0;15;20;80
13215;L;14;0;15;20;80
13216;I;14;0;15;20;80
13217;J;14;0;15;20;80
13218;V;14;0;15;20;80
13222;M;15;30;16;50;80
13223;L;15;30;16;50;80
13224;I;15;30;16;50;80
13225;J;15;30;16;50;80
13226;V;15;30;16;50;80
13230;M;17;0;18;20;80
13231;L;17;0;18;20;80
13232;I;17;0;18;20;80
13233;J;17;0;18;20;80
13234;V;17;0;18;20;80
13238;M;17;0;18;20;80
13239;L;17;0;18;20;80
13240;I;17;0;18;20;80
13241;J;17;0;18;20;80
13242;V;17;0;18;20;80
13246;M;6;30;7;50;80
13247;L;6;30;7;50;80
13248;I;6;30;7;50;80
13249;J;6;30;7;50;80
13250;V;6;30;7;50;80
13254;M;9;30;10;50;80
13255;L;9;30;10;50;80
13256;I;9;30;10;50;80
13257;J;9;30;10;50;80
13258;V;9;30;10;50;80
13262;M;11;0;12;20;80
13263;L;11;0;12;20;80
13264;I;11;0;12;20;80
13265;J;11;0;12;20;80
13266;V;11;0;12;20;80
13270;M;14;0;15;20;80
13271;L;14;0;15;20;80
13272;I;14;0;15;20;80
13273;J;14;0;15;20;80
13274;V;14;0;15;20;80
13278;J;8;0;9;20;80
13279;L;8;0;9;20;80
13280;M;8;0;9;20;80
13281;I;8;0;9;20;80
13282;V;8;0;9;20;80
13286;M;6;30;7;50;80
13287;J;6;30;7;50;80
13288;L;6;30;7;50;80
13289;I;6;30;7;50;80
13290;V;6;30;7;50;80
13294;L;11;0;12;20;80
13295;M;11;0;12;20;80
13296;V;11;0;12;20;80
13297;L;12;30;13;50;80
13298;I;12;30;13;50;80
13299;V;12;30;13;50;80
13300;J;12;30;13;50;80
13301;J;6;30;7;50;80
13302;L;6;30;7;50;80
13303;M;6;30;7;50;80
13304;I;6;30;7;50;80
13305;V;6;30;7;50;80
13309;J;8;0;9;20;80
13310;L;8;0;9;20;80
13311;M;8;0;9;20;80
13312;I;8;0;9;20;80
13313;V;8;0;9;20;80
13317;J;9;30;10;50;80
13318;L;9;30;10;50;80
13319;M;9;30;10;50;80
13320;I;9;30;10;50;80
13321;V;9;30;10;50;80
13325;J;11;0;12;20;80
13326;L;11;0;12;20;80
13327;M;11;0;12;20;80
13328;I;11;0;12;20;80
13329;V;11;0;12;20;80
13333;J;12;30;13;50;80
13334;L;12;30;13;50;80
13335;M;12;30;13;50;80
13336;I;12;30;13;50;80
13337;V;12;30;13;50;80
13341;J;14;0;15;20;80
13342;L;14;0;15;20;80
13343;M;14;0;15;20;80
13344;I;14;0;15;20;80
13345;V;14;0;15;20;80
13349;J;17;0;18;20;80
13350;L;17;0;18;20;80
13351;M;17;0;18;20;80
13352;I;17;0;18;20;80
13353;V;17;0;18;20;80
13357;L;6;30;7;50;80
13358;J;6;30;7;50;80
13359;M;6;30;7;50;80
13360;I;6;30;7;50;80
13361;V;6;30;7;50;80
13362;J;6;30;7;50;80
13363;L;6;30;7;50;80
13364;M;6;30;7;50;80
13365;I;6;30;7;50;80
13366;V;6;30;7;50;80
13370;L;8;0;9;20;80
13371;I;8;0;9;20;80
13372;V;8;0;9;20;80
13373;J;8;0;9;20;80
13374;M;8;0;9;20;80
13375;J;8;0;9;20;80
13376;L;8;0;9;20;80
13377;M;8;0;9;20;80
13378;I;8;0;9;20;80
13379;V;8;0;9;20;80
13383;L;9;30;10;50;80
13384;J;9;30;10;50;80
13385;M;9;30;10;50;80
13386;I;9;30;10;50;80
13387;V;9;30;10;50;80
13388;J;9;30;10;50;80
13389;L;9;30;10;50;80
13390;M;9;30;10;50;80
13391;I;9;30;10;50;80
13392;V;9;30;10;50;80
13396;J;11;0;12;20;80
13397;L;11;0;12;20;80
13398;M;11;0;12;20;80
13399;I;11;0;12;20;80
13400;V;11;0;12;20;80
13404;J;11;0;12;20;80
13405;L;11;0;12;20;80
13406;M;11;0;12;20;80
13407;I;11;0;12;20;80
13408;V;11;0;12;20;80
13412;J;12;30;13;50;80
13413;L;12;30;13;50;80
13414;M;12;30;13;50;80
13415;I;12;30;13;50;80
13416;V;12;30;13;50;80
13420;J;12;30;13;50;80
13421;L;12;30;13;50;80
13422;M;12;30;13;50;80
13423;I;12;30;13;50;80
13424;V;12;30;13;50;80
13428;J;14;0;15;20;80
13429;L;14;0;15;20;80
13430;M;14;0;15;20;80
13431;I;14;0;15;20;80
13432;V;14;0;15;20;80
13436;J;14;0;15;20;80
13437;L;14;0;15;20;80
13438;M;14;0;15;20;80
13439;I;14;0;15;20;80
13440;V;14;0;15;20;80
13444;J;15;30;16;50;80
13445;L;15;30;16;50;80
13446;M;15;30;16;50;80
13447;I;15;30;16;50;80
13448;V;15;30;16;50;80
13452;J;17;0;18;20;80
13453;L;17;0;18;20;80
13454;M;17;0;18;20;80
13455;I;17;0;18;20;80
13456;V;17;0;18;20;80
13460;J;17;0;18;20;80
13461;L;17;0;18;20;80
13462;M;17;0;18;20;80
13463;I;17;0;18;20;80
13464;V;17;0;18;20;80
13468;M;6;30;7;50;80
13469;J;6;30;7;50;80
13473;I;6;30;7;50;80
13474;V;6;30;7;50;80
13475;M;6;30;7;50;80
13476;J;6;30;7;50;80
13480;I;6;30;7;50;80
13481;V;6;30;7;50;80
13482;M;6;30;7;50;80
13483;J;6;30;7;50;80
13487;I;6;30;7;50;80
13488;V;6;30;7;50;80
13489;M;6;30;7;50;80
13490;J;6;30;7;50;80
13494;I;6;30;7;50;80
13495;V;6;30;7;50;80
13496;M;8;0;9;20;80
13497;J;8;0;9;20;80
13501;I;8;0;9;20;80
13502;V;8;0;9;20;80
13503;M;8;0;9;20;80
13504;J;8;0;9;20;80
13508;I;8;0;9;20;80
13509;V;8;0;9;20;80
13510;M;8;0;9;20;80
13511;J;8;0;9;20;80
13515;I;8;0;9;20;80
13516;V;8;0;9;20;80
13517;M;9;30;10;50;80
13518;J;9;30;10;50;80
13522;I;9;30;10;50;80
13523;V;9;30;10;50;80
13524;M;9;30;10;50;80
13525;J;9;30;10;50;80
13529;I;9;30;10;50;80
13530;V;9;30;10;50;80
13531;M;9;30;10;50;80
13532;J;9;30;10;50;80
13536;I;9;30;10;50;80
13537;V;9;30;10;50;80
13538;M;11;0;12;20;80
13539;J;11;0;12;20;80
13543;I;11;0;12;20;80
13544;V;11;0;12;20;80
13545;M;11;0;12;20;80
13546;J;11;0;12;20;80
13550;I;11;0;12;20;80
13551;V;11;0;12;20;80
13552;M;12;30;13;50;80
13553;J;12;30;13;50;80
13557;I;12;30;13;50;80
13558;V;12;30;13;50;80
13559;I;12;30;13;50;80
13560;V;12;30;13;50;80
13561;M;12;30;13;50;80
13562;J;12;30;13;50;80
13566;M;12;30;13;50;80
13567;J;12;30;13;50;80
13571;I;12;30;13;50;80
13572;V;12;30;13;50;80
13573;M;14;0;15;20;80
13574;J;14;0;15;20;80
13578;I;14;0;15;20;80
13579;V;14;0;15;20;80
13580;M;14;0;15;20;80
13581;J;14;0;15;20;80
13585;I;14;0;15;20;80
13586;V;14;0;15;20;80
13587;M;14;0;15;20;80
13588;J;14;0;15;20;80
13592;I;14;0;15;20;80
13593;V;14;0;15;20;80
13594;M;15;30;16;50;80
13595;J;15;30;16;50;80
13599;I;15;30;16;50;80
13600;V;15;30;16;50;80
13601;M;15;30;16;50;80
13602;J;15;30;16;50;80
13606;I;15;30;16;50;80
13607;V;15;30;16;50;80
13608;M;15;30;16;50;80
13609;J;15;30;16;50;80
13613;I;15;30;16;50;80
13614;V;15;30;16;50;80
13615;M;17;0;18;20;80
13616;J;17;0;18;20;80
13620;I;17;0;18;20;80
13621;V;17;0;18;20;80
13622;M;17;0;18;20;80
13623;J;17;0;18;20;80
13627;I;17;0;18;20;80
13628;V;17;0;18;20;80
13629;M;6;30;7;50;80
13630;J;6;30;7;50;80
13634;I;6;30;7;50;80
13635;V;6;30;7;50;80
13636;M;6;30;7;50;80
13637;J;6;30;7;50;80
13641;I;6;30;7;50;80
13642;V;6;30;7;50;80
13643;M;8;0;9;20;80
13644;J;8;0;9;20;80
13648;I;8;0;9;20;80
13649;V;8;0;9;20;80
13650;M;8;0;9;20;80
13651;J;8;0;9;20;80
13655;I;8;0;9;20;80
13656;V;8;0;9;20;80
13657;M;9;30;10;50;80
13658;J;9;30;10;50;80
13662;I;9;30;10;50;80
13663;V;9;30;10;50;80
13664;M;9;30;10;50;80
13665;J;9;30;10;50;80
13669;I;9;30;10;50;80
13670;V;9;30;10;50;80
13671;M;11;0;12;20;80
13672;J;11;0;12;20;80
13676;I;11;0;12;20;80
13677;V;11;0;12;20;80
13678;M;11;0;12;20;80
13679;J;11;0;12;20;80
13683;I;11;0;12;20;80
13684;V;11;0;12;20;80
13685;M;12;30;13;50;80
13686;J;12;30;13;50;80
13690;I;12;30;13;50;80
13691;V;12;30;13;50;80
13692;M;12;30;13;50;80
13693;J;12;30;13;50;80
13697;I;12;30;13;50;80
13698;V;12;30;13;50;80
13699;M;14;0;15;20;80
13700;J;14;0;15;20;80
13704;I;14;0;15;20;80
13705;V;14;0;15;20;80
13706;M;17;0;18;20;80
13707;J;17;0;18;20;80
13711;I;17;0;18;20;80
13712;V;17;0;18;20;80
13713;M;8;0;9;20;80
13714;J;8;0;9;20;80
13718;I;8;0;9;20;80
13719;V;8;0;9;20;80
13720;M;8;0;9;20;80
13721;J;8;0;9;20;80
13725;I;8;0;9;20;80
13726;V;8;0;9;20;80
13727;M;8;0;9;20;80
13728;J;8;0;9;20;80
13732;I;8;0;9;20;80
13733;V;8;0;9;20;80
13734;L;15;30;16;50;80
13735;I;15;30;16;50;80
13736;V;15;30;16;50;80
13743;L;17;0;18;20;80
13744;I;17;0;18;20;80
13745;V;17;0;18;20;80
13752;L;9;30;10;50;80
13756;I;9;30;10;50;80
13757;V;9;30;10;50;80
13758;L;17;0;18;20;80
13759;I;17;0;18;20;80
13760;V;17;0;18;20;80
13767;L;11;0;12;20;80
13771;I;11;0;12;20;80
13772;V;11;0;12;20;80
13773;L;12;30;13;50;80
13777;I;12;30;13;50;80
13778;V;12;30;13;50;80
13779;L;11;0;12;20;80
13783;I;11;0;12;20;80
13784;V;11;0;12;20;80
13785;L;12;30;13;50;80
13789;I;12;30;13;50;80
13790;V;12;30;13;50;80
13791;L;6;30;7;50;80
13795;V;6;30;7;50;80
13796;L;9;30;10;50;80
13800;V;9;30;10;50;80
13801;L;11;0;12;20;80
13805;I;11;0;12;20;80
13806;V;11;0;12;20;80
13807;L;12;30;13;50;80
13811;V;12;30;13;50;80
13812;L;12;30;13;50;80
13816;I;12;30;13;50;80
13817;V;12;30;13;50;80
13818;L;8;0;9;20;80
13819;I;8;0;9;20;80
13820;V;8;0;9;20;80
13827;L;11;0;12;20;80
13831;I;11;0;12;20;80
13832;V;11;0;12;20;80
13833;L;12;30;13;50;80
13837;I;12;30;13;50;80
13838;V;12;30;13;50;80
13839;L;12;30;13;50;80
13843;I;12;30;13;50;80
13844;V;12;30;13;50;80
13845;I;17;0;18;20;80
13846;V;17;0;18;20;80
13847;L;17;0;18;20;80
13851;L;6;30;7;50;80
13852;V;6;30;7;50;80
13853;I;6;30;7;50;80
13854;I;8;0;9;20;80
13855;M;8;0;9;20;80
13856;J;8;0;9;20;80
13860;L;8;0;9;20;80
13861;V;8;0;9;20;80
13862;I;8;0;9;20;80
13863;S;8;0;12;20;260
13870;V;9;30;10;50;80
13871;L;9;30;10;50;80
13872;I;9;30;10;50;80
13876;L;9;30;10;50;80
13877;V;9;30;10;50;80
13878;I;9;30;10;50;80
13879;I;9;30;10;50;80
13880;M;9;30;10;50;80
13881;J;9;30;10;50;80
13885;I;11;0;12;20;80
13886;L;11;0;12;20;80
13887;V;11;0;12;20;80
13891;L;11;0;12;20;80
13892;V;11;0;12;20;80
13893;I;11;0;12;20;80
13894;M;11;0;12;20;80
13895;J;11;0;12;20;80
13896;I;11;0;12;20;80
13897;L;12;30;13;50;80
13898;V;12;30;13;50;80
13899;I;12;30;13;50;80
13900;L;14;0;15;20;80
13901;V;14;0;15;20;80
13902;I;14;0;15;20;80
13903;I;17;0;18;20;80
13904;L;17;0;18;20;80
13905;V;17;0;18;20;80
13909;V;8;0;9;20;80
13910;L;8;0;9;20;80
13911;I;8;0;9;20;80
13915;I;8;0;9;20;80
13916;M;8;0;9;20;80
13917;J;8;0;9;20;80
13921;M;9;30;10;50;80
13922;J;9;30;10;50;80
13923;I;9;30;10;50;80
13924;L;9;30;10;50;80
13925;J;9;30;10;50;80
13926;M;9;30;10;50;80
13927;I;11;0;12;20;80
13928;V;11;0;12;20;80
13929;L;11;0;12;20;80
13933;I;12;30;13;50;80
13934;V;12;30;13;50;80
13935;L;12;30;13;50;80
13939;I;14;0;15;20;80
13940;V;14;0;15;20;80
13941;L;14;0;15;20;80
13945;I;9;30;10;50;80
13946;V;9;30;10;50;80
13947;L;9;30;10;50;80
13951;I;11;0;12;20;80
13952;V;11;0;12;20;80
13953;L;11;0;12;20;80
13957;I;12;30;13;50;80
13958;V;12;30;13;50;80
13959;L;12;30;13;50;80
13963;I;14;0;15;20;80
13964;V;14;0;15;20;80
13965;L;14;0;15;20;80
13969;L;8;0;9;20;80
13970;V;8;0;9;20;80
13971;I;8;0;9;20;80
13972;L;12;30;13;50;80
13973;V;12;30;13;50;80
13974;I;12;30;13;50;80
13975;L;14;0;15;20;80
13976;V;14;0;15;20;80
13977;I;14;0;15;20;80
13978;J;11;0;12;20;80
13979;M;11;0;12;20;80
13983;L;12;30;13;50;80
13987;V;12;30;13;50;80
13988;L;6;30;7;50;80
13989;V;6;30;7;50;80
13990;I;6;30;7;50;80
13991;I;8;0;9;20;80
13992;V;8;0;9;20;80
13993;L;8;0;9;20;80
13997;L;9;30;10;50;80
13998;I;9;30;10;50;80
13999;V;9;30;10;50;80
14006;L;12;30;13;50;80
14007;I;12;30;13;50;80
14008;V;12;30;13;50;80
14015;L;11;0;12;20;80
14016;V;11;0;12;20;80
14017;I;11;0;12;20;80
14018;V;14;0;15;20;80
14019;L;14;0;15;20;80
14020;I;14;0;15;20;80
14024;L;12;30;13;50;80
14025;V;12;30;13;50;80
14026;I;12;30;13;50;80
14027;L;15;30;16;50;80
14028;I;15;30;16;50;80
14029;V;15;30;16;50;80
14036;M;14;0;15;20;80
14037;J;14;0;15;20;80
14038;I;14;0;15;20;80
14039;L;8;0;9;20;80
14040;I;8;0;9;20;80
14041;V;8;0;9;20;80
14048;L;11;0;12;20;80
14049;V;11;0;12;20;80
14050;I;11;0;12;20;80
14051;L;12;30;13;50;80
14052;I;12;30;13;50;80
14053;V;12;30;13;50;80
14060;M;14;0;15;20;80
14061;J;14;0;15;20;80
14062;I;14;0;15;20;80
14063;L;9;30;10;50;80
14064;V;9;30;10;50;80
14065;I;9;30;10;50;80
14066;L;11;0;12;20;80
14067;I;11;0;12;20;80
14068;V;11;0;12;20;80
14075;L;14;0;15;20;80
14076;V;14;0;15;20;80
14077;I;14;0;15;20;80
14078;L;9;30;10;50;80
14079;I;9;30;10;50;80
14080;V;9;30;10;50;80
14087;L;11;0;12;20;80
14088;I;11;0;12;20;80
14089;V;11;0;12;20;80
14096;I;15;30;16;50;80
14097;L;15;30;16;50;80
14098;V;15;30;16;50;80
14102;I;15;30;16;50;80
14103;V;15;30;16;50;80
14104;L;15;30;16;50;80
14108;J;14;0;15;20;80
14109;M;14;0;15;20;80
14113;V;8;0;9;20;80
14114;L;8;0;9;20;80
14115;I;8;0;9;20;80
